Frame,Median Fitness,Mean Fitness,Maximum Fitness,Median Age,Median Health,Population
1003,9663.653,7713.9634,24406.219,1927,5.014869,23
1004,8674.426,7739.639,24406.219,1932,4.4898686,23
1005,2934.175,7525.1665,24803.332,1565,1.8748722,24
1006,8913.522,7952.707,25346.703,1942,4.5898676,23
1007,8887.796,7952.93,25346.703,1947,4.564867,23
1008,8861.819,8024.7256,25346.703,1952,4.5398664,23
1009,3050.9219,7690.719,25346.703,1585,1.9248719,24
1010,3259.2964,7764.7476,25676.436,1590,2.049872,24
1011,3229.67,7600.1343,25676.436,1595,2.0248713,24
1012,3439.7935,7521.268,25676.436,1600,2.1498709,24
1013,3410.4167,7419.18,25676.436,1605,2.1248703,24
1014,3380.7903,7323.8364,25676.436,1610,2.0998697,24
1015,2543.4146,7313.9507,25935.79,1615,1.5748698,24
1016,2510.789,7364.3833,26486.41,1620,1.5498698,24
1017,2721.6633,7384.027,26486.41,1625,1.6748698,24
1018,2689.2878,7371.0776,26486.41,1630,1.6498698,24
1019,2656.662,7328.3794,26486.41,1635,1.6248698,24
1020,7423.998,7674.822,26486.41,2012,3.6898599,23
1021,6686.0713,7652.6387,26750.262,2017,3.3148594,23
1022,6652.0947,7816.4355,26750.262,2022,3.2898588,23
1023,6617.8677,7887.5977,26750.262,2027,3.2648582,23
1024,1908.784,7635.6094,27160.875,1660,1.1498699,24
1025,1872.9084,7597.4355,27160.875,1665,1.12487,24
1026,6819.9873,7988.996,27160.875,2042,3.3398566,23
1027,6785.5103,8099.694,27573.736,2047,3.314856,23
1028,6750.783,8114.0405,27573.736,2052,3.2898555,23
1029,7024.357,8061.2812,28061.229,2057,3.414855,23
1030,1943.2804,7647.59,28061.229,1690,1.14987,24
1031,1906.6548,7629.941,28061.229,1695,1.1248701,24
1032,1869.7792,7390.4194,28478.59,1700,1.0998701,24
1033,1832.6536,7344.6055,28478.59,1705,1.0748701,24
1034,7161.7725,7674.465,28478.59,2082,3.4398522,23
1035,7126.7954,7659.6772,28478.59,2087,3.4148517,23
1036,7091.5684,7746.057,28825.822,2092,3.389851,23
1037,1681.6511,7243.047,28825.822,1725,0.9748702,24
1038,1037.7755,7289.2935,28825.822,1730,0.5998702,24
1039,7300.438,7688.6055,28825.822,2107,3.4648495,23
1040,7581.761,8426.661,28825.822,2112,3.589849,21
1041,7546.784,8526.393,28825.822,2117,3.5648484,21
1042,7511.557,8553.336,29029.045,2122,3.5398479,21
1043,7476.08,8600.033,29599.166,2127,3.5148473,21
1044,7760.1533,8617.676,30170.537,2132,3.6398468,21
1045,1279.3961,8309.902,30170.537,1765,0.7248703,22
1046,1238.7705,8315.643,30170.537,1770,0.69987035,22
1047,7975.7725,8795.501,30170.537,2147,3.7148452,21
1048,1423.7693,8468.256,30526.768,1780,0.7998704,22
1049,1650.8936,8542.539,30526.768,1785,0.9248704,22
1050,1879.268,8579.755,31030.01,1790,1.0498704,22
1051,1839.6423,7980.1255,31030.01,1795,1.0248704,23
1052,1799.7667,8041.15,31030.01,1800,0.9998704,23
1053,2030.3911,8090.148,31463.121,1805,1.1248704,23
1054,2262.2654,8113.7344,31463.121,1810,1.2498704,23
1055,2205.4504,7801.777,31970.611,1033,2.1349957,24
1056,2190.175,7846.5874,31970.611,1038,2.1099951,24
1057,2144.1387,8188.9014,32480.104,1825,1.1748705,23
1058,2378.763,8218.661,32480.104,1830,1.2998705,23
1059,2339.3875,8272.132,32480.104,1835,1.2748705,23
1060,2299.7617,8297.469,32480.104,1840,1.2498705,23
1061,2259.8862,8313.619,32848.086,1845,1.2248706,23
1062,2497.2605,8725.126,32848.086,1850,1.3498706,22
1063,2457.635,8755.138,33362.074,1855,1.3248706,22
1064,2417.7593,8789.173,33362.074,1860,1.2998706,22
1065,2377.6338,8894.868,33362.074,1865,1.2748706,22
1066,2337.258,8699.905,33806.438,1870,1.2498707,23
1067,2114.9463,8419.97,33806.438,1093,1.9349921,24
1068,2097.1714,8479.164,34324.68,1098,1.9099921,24
1069,2079.1462,8460.214,34324.68,1103,1.8849921,24
1070,2060.8713,8559.201,34844.918,1108,1.8599921,24
1071,2209.2961,8563.083,35438.04,1113,1.984992,24
1072,2191.271,8449.735,35438.04,1118,1.959992,24
1073,2172.996,8492.198,35438.04,1123,1.9349921,24
1074,2323.6704,8819.208,35891.4,1128,2.0599916,23
1075,2305.6448,8847.598,36488.016,1133,2.034991,23
1076,1059.3601,8546.884,36488.016,1133,0.9350045,24
1077,1035.5851,8577.835,36488.016,1138,0.9100045,24
1078,1183.0101,8328.044,36945.875,1143,1.0350045,25
1079,1159.4852,8260.23,36945.875,1148,1.0100045,25
1080,1135.7102,8671.112,36945.875,1153,0.98500454,24
1081,1111.6853,8398.34,37405.984,1158,0.96000457,25
1082,2764.2617,8051.9536,37405.984,886,3.1199343,26
1083,2757.586,7771.919,37405.984,891,3.0949337,27
1084,2750.6602,7755.6333,37405.984,896,3.0699332,27
1085,2878.6343,7812.601,37797.965,901,3.1949327,27
1086,343.09738,7573.147,37797.965,771,0.4450031,28
1087,325.92242,7558.97,37797.965,776,0.42000312,28
1088,308.49747,7601.0674,37797.965,781,0.39500314,28
1089,2850.431,7928.1445,38191.94,921,3.0949304,27
1090,2842.7551,7862.834,38799.812,926,3.0699298,27
1091,2834.829,7869.5146,38799.812,931,3.0449293,27
1092,2826.6533,7835.91,38799.812,936,3.0199287,27
1093,2818.2273,7886.371,39268.92,941,2.9949281,27
1094,2809.5515,8225.257,39268.92,946,2.9699275,26
1095,3085.9258,7956.587,39268.92,951,3.2449272,27
1096,3365.05,7894.3193,39740.277,956,3.5199268,27
1097,388.22278,7698.111,39740.277,826,0.47000337,28
1098,3641.7483,8006.058,40284.016,966,3.7699258,27
1099,351.12286,7723.346,40899.387,836,0.4200034,28
1100,458.34787,7827.9976,40899.387,841,0.5450034,28
1101,439.9229,7763.154,41446.875,846,0.52000344,28
1102,421.24796,7811.443,41446.875,851,0.49500346,28
1103,530.72296,7835.386,41446.875,856,0.62000346,28
1104,512.298,7862.0933,41927.23,861,0.5950035,28
1105,493.62305,7962.767,41927.23,866,0.5700035,28
1106,39.198067,7853.486,41927.23,871,0.045003522,28
1107,17.52309,7916.3823,42409.84,876,0.020003527,28
1108,3830.239,8509.462,42409.84,1016,3.7699203,26
1109,3823.563,8515.702,42963.83,1021,3.7449198,26
1110,3970.537,8482.9375,42963.83,1026,3.8699193,26
1111,4118.761,8619.642,43519.816,1031,3.9949188,26
1112,4268.2354,8648.975,43519.816,1036,4.1199183,26
1113,4262.8096,8337.074,43519.816,1041,4.094918,27
1114,4257.1333,8402.377,44009.176,1046,4.069917,27
1115,4408.8574,8367.072,44009.176,1051,4.1949167,27
1116,4403.4316,8311.837,44009.176,1056,4.169916,27
1117,4397.7554,8312.562,44500.785,1061,4.1449156,27
1118,4391.8296,8637.505,44500.785,1066,4.119915,26
1119,4385.6533,8649.118,44500.785,1071,4.0949144,26
1120,4379.2275,9409.292,44500.785,1076,4.069914,24
1121,4372.5513,9373.473,44500.785,1081,4.0449133,24
1122,4365.625,9449.888,44500.785,1086,4.0199127,24
1123,4358.449,9446.36,44787.25,1091,3.9949121,24
1124,4351.023,9495.901,44787.25,1096,3.9699116,24
1125,1598.4873,9948.03,45352.74,1378,1.1600053,23
1126,1569.7124,10384.562,45352.74,1383,1.1350054,22
1127,1540.6875,10386.28,45920.227,1388,1.1100054,22
1128,1720.3625,11496.574,46558.344,1393,1.2350054,20
1129,1901.2875,11348.568,46558.344,1398,1.3600054,20
1130,1873.0126,11453.549,47129.582,1403,1.3350054,20
1131,1844.4877,11330.415,47129.582,1408,1.3100054,20
1132,1815.7126,10838.287,47129.582,1413,1.2850055,21
1133,1786.6877,10921.167,47129.582,1418,1.2600055,21
1134,1757.4128,10836.668,47129.582,1423,1.2350055,21
1135,1942.0879,10800.074,47129.582,1428,1.3600055,21
1136,1913.0629,11117.299,47129.582,1433,1.3350055,20
1137,1883.788,10668.3545,47129.582,1438,1.3100055,21
1138,2070.713,10742.1455,47129.582,1443,1.4350055,21
1139,2041.6881,10675.161,47129.582,1448,1.4100056,21
1140,2012.4131,10643.57,47129.582,1453,1.3850056,21
1141,1982.8882,10687.166,47129.582,1458,1.3600056,21
1142,1953.1133,10572.378,47129.582,1463,1.3350056,21
1143,4221.9775,9676.857,47129.582,1191,3.5449014,23
1144,4389.2017,10151.426,47348.25,1196,3.669901,22
1145,4377.5254,10324.307,47348.25,1201,3.6449003,22
1146,4365.599,10370.257,47927.49,1206,3.6198997,22
1147,4535.073,10372.905,47927.49,1211,3.7448993,22
1148,4523.397,10388.419,47927.49,1216,3.7198987,22
1149,4511.4707,9849.841,47927.49,1221,3.6948981,23
1150,4683.1943,9950.572,47927.49,1226,3.8198977,23
1151,4671.518,10447.829,47927.49,1231,3.794897,22
1152,4659.5923,10327.56,47927.49,1236,3.7698965,22
1153,2519.889,10847.642,47927.49,1518,1.6600058,21
1154,2490.1138,10955.356,47927.49,1523,1.6350058,21
1155,2460.0889,10897.68,47927.49,1528,1.6100059,21
1156,2429.814,10652.091,47927.49,1533,1.5850059,21
1157,2399.289,10670.64,47927.49,1538,1.5600059,21
1158,2599.964,10740.789,47927.49,1543,1.6850059,21
1159,2569.6892,10760.505,47927.49,1548,1.6600059,21
1160,2539.1643,10817.056,47927.49,1553,1.635006,21
1161,2508.3894,10897.628,47927.49,1558,1.610006,21
1162,2477.3643,10915.747,47927.49,1563,1.585006,21
1163,2446.0894,10816.277,47927.49,1568,1.560006,21
1164,2414.5645,11024.883,47927.49,1573,1.535006,21
1165,2382.7896,10965.408,47927.49,1578,1.5100061,21
1166,2350.7646,11044.461,47927.49,1583,1.4850061,21
1167,1762.6897,11022.936,47927.49,1588,1.1100061,21
1168,1728.4148,11075.072,47927.49,1593,1.0850061,21
1169,1693.8898,11094.165,47927.49,1598,1.0600061,21
1170,1659.1149,11135.091,47927.49,1603,1.0350062,21
1171,1624.09,11621.066,47927.49,1608,1.0100062,20
1172,1472.3511,12275.018,47927.49,1618,0.9099821,19
1173,1436.3259,12305.507,47927.49,1623,0.8849821,19
1174,1400.0509,12432.763,47927.49,1628,0.85998213,19
1175,1363.5259,13016.402,47927.49,1633,0.83498216,18
1176,1326.7509,13103.384,47927.49,1638,0.8099822,18
1177,1289.7257,13207.699,47927.49,1643,0.7849822,18
1178,1252.4507,13205.933,47927.49,1648,0.7599822,18
1179,1214.9257,13274.27,47927.49,1653,0.73498225,18
1180,1177.1506,13284.04,47927.49,1658,0.7099823,18
1181,1139.1256,13402.667,47927.49,1663,0.6849823,18
1182,10977.013,14353.422,47927.49,2822,3.889799,17
1183,10925.785,14560.084,47927.49,2827,3.8647985,17
1184,10874.308,14566.383,47927.49,2832,3.839798,17
1185,11248.131,14656.047,47927.49,2837,3.9647975,17
1186,11196.903,14793.233,47927.49,2842,3.939797,17
1187,11145.425,15675.333,47927.49,2847,3.9147964,16
1188,11093.697,15832.297,47927.49,2852,3.8897958,16
1189,11470.2705,15971.966,47927.49,2857,4.0147953,16
1190,11418.793,16020.774,47927.49,2862,3.9897947,16
1191,11367.064,16096.354,47927.49,2867,3.9647942,16
1192,11745.888,16246.092,47927.49,2872,4.0897937,16
1193,11694.41,16165.77,47927.49,2877,4.064793,16
1194,30239.959,17086,47927.49,3464,8.72978,15
1195,30717.229,17008.777,47927.49,3469,8.854779,15
1196,30674.65,16987.758,47927.49,3474,8.829779,15
1197,31153.672,17124.855,47927.49,3479,8.954778,15
1198,31633.941,17165.887,47927.49,3484,9.079777,15
1199,31592.113,17249.027,47927.49,3489,9.054776,15
1200,31550.035,17293.314,47927.49,3494,9.029776,15
1201,32032.557,17202.855,48257.285,3499,9.154775,15
1202,32516.326,17328.643,48257.285,3504,9.279774,15
1203,32474.998,18682.566,48257.285,3509,9.254773,14
1204,32960.52,18847.303,48781.895,3514,9.379772,14
1205,33447.29,18635.25,48781.895,3519,9.504771,14
1206,33406.71,18771.24,48781.895,3524,9.479771,14
1207,33895.23,18805.744,48781.895,3529,9.60477,14
1208,33854.902,18857.143,48781.895,3534,9.579769,14
1209,33814.324,18948.734,48781.895,3539,9.554769,14
1210,34305.098,18840.682,48781.895,3544,9.679768,14
1211,34264.77,18770.473,48781.895,3549,9.654767,14
1212,34757.29,18575.3,48781.895,3554,9.779766,14
1213,34717.21,18650.814,48781.895,3559,9.7547655,14
1214,35211.48,18739.05,48781.895,3564,9.879765,14
1215,35171.652,18853.637,48781.895,3569,9.854764,14
1216,35131.574,18971.234,48781.895,3574,9.829763,14
1217,35091.246,18998.498,48781.895,3579,9.804763,14
1218,35588.266,19117.656,48781.895,3584,9.929762,14
1219,35548.188,19160.857,48781.895,3589,9.904761,14
1220,36046.957,19291.406,48781.895,3594,10.02976,14
1221,36007.13,19261.625,48781.895,3599,10.00476,14
1222,35967.05,18097.795,48781.895,3604,9.979759,15
1223,36468.074,18153.844,48781.895,3609,10.104758,15
1224,36428.246,18203.898,48781.895,3614,10.079758,15
1225,36388.164,18371.305,48781.895,3619,10.054757,15
1226,37435.035,18439.977,48781.895,3624,10.329756,15
1227,37395.957,18434.205,48781.895,3629,10.304755,15
1228,37901.727,18504.434,48781.895,3634,10.429754,15
1229,37862.9,18541.107,48781.895,3639,10.404754,15
1230,37823.82,19786.484,48781.895,3644,10.379753,14
1231,38331.84,19836.629,48781.895,3649,10.504752,14
1232,38293.01,19864.104,49075.215,3654,10.479752,14
1233,38253.934,19924.771,49075.215,3659,10.454751,14
1234,38214.605,19777.45,49693.45,3664,10.42975,14
1235,28356.822,21454.707,49693.45,4095,6.9247427,13
1236,28288.943,21708.54,49693.45,4100,6.899742,13
1237,38646.97,20194.56,50230.055,3679,10.504748,14
1238,39159.99,20291.84,50230.055,3684,10.629747,14
1239,39120.91,20365.465,50230.055,3689,10.604747,14
1240,39635.68,19032.932,50768.91,3694,10.729746,15
1241,39596.85,18930.785,50768.91,3699,10.704745,15
1242,10270.647,17639.727,50768.91,3122,3.2897654,16
1243,10208.92,17652.736,50768.91,3127,3.2647648,16
1244,10146.941,17706.197,50768.91,3132,3.2397642,16
1245,10555.264,17826.498,50768.91,3137,3.3647637,16
1246,7822.836,17757.812,50768.91,3142,2.4897633,16
1247,7756.6084,17850.06,50768.91,3147,2.4647627,16
1248,7690.1304,17898.072,50768.91,3152,2.439762,16
1249,7623.4023,17746.793,50768.91,3157,2.4147615,16
1250,8030.7246,17873.04,51250.094,3162,2.539761,16
1251,7964.2466,18000.645,51250.094,3167,2.5147605,16
1252,7897.5186,18192.21,52680.08,3172,2.48976,16
1253,7830.5405,18242.797,52680.08,3177,2.4647593,16
1254,7763.3125,18232.477,53313.312,3182,2.4397588,16
1255,8173.885,18458.75,54031.93,3187,2.5647583,16
1256,8106.9067,18506.99,54031.93,3192,2.5397577,16
1257,8039.6787,17599.771,55472.914,3197,2.5147572,17
1258,7972.2007,17612.727,55472.914,3202,2.4897566,17
1259,7904.4727,17765.023,55472.914,3207,2.464756,17
1260,3416.242,16924.395,56837.52,2058,1.6599815,18
1261,3372.9668,17130.4,56837.52,2063,1.6349815,18
1262,3329.442,17066.555,56837.52,2068,1.6099815,18
1263,3285.6667,16936.232,56837.52,2073,1.5849816,18
1264,3553.3418,16989.686,56837.52,2078,1.7099816,18
1265,3509.8167,17045.742,56837.52,2083,1.6849816,18
1266,3466.0415,16846.195,56837.52,2088,1.6599816,18
1267,3422.0166,16830.908,56837.52,2093,1.6349816,18
1268,9722.671,18033.383,56837.52,3252,2.9897513,17
1269,8027.6934,18128.287,56837.52,3257,2.4647508,17
1270,7958.4653,18221.412,56837.52,3262,2.4397502,17
1271,7888.987,18223.043,56837.52,3267,2.4147496,17
1272,7819.259,18376.094,56837.52,3272,2.389749,17
1273,8240.831,18230.588,56837.52,3277,2.5147486,17
1274,8171.353,18318.314,57849.92,3282,2.489748,17
1275,8594.675,18392.14,57849.92,3287,2.6147475,17
1276,8525.447,19647.938,58501.656,3292,2.589747,16
1277,8455.969,19861.62,59237.773,3297,2.5647464,16
1278,8386.24,19948.85,59237.773,3302,2.5397458,16
1279,8812.3125,20014.986,59237.773,3307,2.6647453,16
1280,9239.635,19928.145,59811.13,3312,2.7897449,16
1281,9170.657,19855.982,59811.13,3317,2.7647443,16
1282,9599.729,20007.455,60468.863,3322,2.8897438,16
1283,9531.001,20143.965,61210.23,3327,2.8647432,16
1284,9462.022,20251.219,61210.23,3332,2.8397427,16
1285,9392.794,20017.082,61210.23,3337,2.814742,16
1286,9824.616,20345.621,61210.23,3342,2.9397416,16
1287,9755.639,20490.988,61210.23,3347,2.914741,16
1288,9686.41,20575.568,61210.23,3352,2.8897405,16
1289,9616.932,19389.285,61210.23,3357,2.86474,17
1290,9547.203,19470.195,61210.23,3362,2.8397393,17
1291,9477.226,19401.467,61210.23,3367,2.8147388,17
1292,9406.997,20777.877,62011.586,3372,2.7897382,16
1293,9336.519,20851.047,62011.586,3377,2.7647376,16
1294,43127.16,22341.648,62754.57,3964,10.879707,15
1295,43082.332,22473.424,62754.57,3969,10.854707,15
1296,43633.35,22377.838,62754.57,3974,10.979706,15
1297,43588.773,22424.148,62754.57,3979,10.954705,15
1298,44141.543,22703.912,62754.57,3984,11.079704,15
1299,44097.215,22757.773,62754.57,3989,11.054704,15
1300,44052.633,22949.43,62754.57,3994,11.029703,15
1301,44007.805,23009.908,62754.57,3999,11.004703,15
1302,43962.727,23035.746,62754.57,4004,10.979702,15
1303,41912.9,22904.674,63443.09,4009,10.454701,15
1304,42466.918,22895.537,63443.09,4014,10.5797,15
1305,42419.34,22603.97,64116.574,4019,10.5547,15
1306,42371.51,22540.213,64116.574,4024,10.529699,15
1307,42927.78,22685.752,64116.574,4029,10.654698,15
1308,42880.2,22716.445,64709.43,4034,10.629698,15
1309,42832.37,22508.898,64709.43,4039,10.604697,15
1310,43390.89,22623.57,64709.43,4044,10.729696,15
1311,43343.312,22725.656,66149.03,4049,10.704696,15
1312,43295.484,22863.941,66149.03,4054,10.679695,15
1313,43247.406,22985.127,66830.516,4059,10.654695,15
1314,43199.08,22866.486,66830.516,4064,10.629694,15
1315,11907.148,21555.053,67514,3487,3.4147258,16
1316,11836.921,21782.834,67514,3492,3.3897252,16
1317,11766.442,21629,68199.484,3497,3.3647246,16
1318,11695.714,21654.443,68199.484,3502,3.339724,16
1319,11624.735,21808.006,68886.97,3507,3.3147235,16
1320,11553.507,21863.156,68886.97,3512,3.289723,16
1321,44698.32,23483.896,69576.46,4099,10.904689,15
1322,11410.3,21862.676,69576.46,3522,3.2397218,16
1323,11338.321,21919.842,69576.46,3527,3.2147212,16
1324,11266.094,22006.994,70187.31,3532,3.1897206,16
1325,11193.615,21883.957,70187.31,3537,3.16472,16
1326,11120.887,21986.467,70881.05,3542,3.1397195,16
1327,11047.908,22135.922,70881.05,3547,3.114719,16
1328,10974.68,20636.64,70881.05,3552,3.0897183,17
1329,10901.201,20535.22,71496.4,3557,3.0647178,17
1330,10827.473,20677.05,72274.516,3562,3.0397172,17
1331,10753.494,20671.322,72274.516,3567,3.0147166,17
1332,10679.266,20261.742,72974.25,3572,2.989716,17
1333,10604.787,20272.703,72974.25,3577,2.9647155,17
1334,11067.359,20447.771,73675.984,3582,3.089715,17
1335,10993.131,20541.066,73675.984,3587,3.0647144,17
1336,10918.652,20553.953,73675.984,3592,3.0397139,17
1337,11383.474,20654.857,73675.984,3597,3.1647134,17
1338,11309.245,20677.926,74220.71,3602,3.1397128,17
1339,11234.767,20461.484,74220.71,3607,3.1147122,17
1340,11160.038,20561.332,74926.945,3612,3.0897117,17
1341,4273.198,19480.498,75714.31,2463,1.7349567,18
1342,4220.1733,19500.387,75714.31,2468,1.7099568,18
1343,4166.898,19473.613,75714.31,2473,1.6849568,18
1344,4485.0728,19560.975,75714.31,2478,1.8099568,18
1345,4432.048,19585.951,76266.28,2483,1.7849568,18
1346,4378.7725,19618.66,76266.28,2488,1.7599568,18
1347,4325.2476,19611.336,76978.766,2493,1.7349569,18
1348,4271.472,19548.707,76978.766,2498,1.7099569,18
1349,2965.947,19434.455,76978.766,2503,1.1849569,18
1350,3285.3718,18440.605,76978.766,2508,1.3099569,19
1351,2407.6394,17468.965,76978.766,2508,0.9599838,20
1352,2726.5645,17535.73,76978.766,2513,1.0849838,20
1353,2669.0393,17564.74,76978.766,2518,1.0599838,20
1354,1349.7643,17471.914,76978.766,2523,0.5349839,20
1355,1289.2393,17361.375,76978.766,2528,0.5099839,20
1356,3705.3708,18397.166,76978.766,2538,1.459957,19
1357,3649.0957,18478.467,76978.766,2543,1.434957,19
1358,3592.5706,18412.932,76978.766,2548,1.409957,19
1359,3918.7454,18442.926,76978.766,2553,1.534957,19
1360,3862.4702,18245.033,76978.766,2558,1.5099571,19
1361,3805.945,18333.672,76978.766,2563,1.4849571,19
1362,4134.3696,18365.133,76978.766,2568,1.6099571,19
1363,4078.0947,18379.516,76978.766,2573,1.5849571,19
1364,4408.2695,18398.684,76978.766,2578,1.7099571,19
1365,1769.2443,19170.742,77581.125,2583,0.68495715,18
1366,2096.1692,19171.986,77581.125,2588,0.80995715,18
1367,2424.344,18266.62,77581.125,2593,0.93495715,19
1368,2364.0688,18083.25,78221.98,2598,0.9099572,19
1369,2303.5435,18088.791,78221.98,2603,0.8849572,19
1370,2633.9683,18075.896,78946.71,2608,1.0099572,19
1371,1267.1932,19040.584,78946.71,2613,0.48495722,18
1372,1204.1681,19099.541,79673.445,2618,0.45995724,18
1373,5721.005,20030.057,79673.445,3777,1.5146955,17
1374,5634.029,20064.818,79673.445,3782,1.4896955,17
1375,5546.8022,20213.809,80321.05,3787,1.4646956,17
1376,5459.3257,20153.959,80321.05,3792,1.4396956,17
1377,5371.599,20241.854,80321.05,3797,1.4146956,17
1378,5283.623,20355.676,80970.91,3802,1.3896956,17
1379,1747.6385,19194.182,80970.91,2648,0.65998435,18
1380,1684.6135,19442.344,81704.14,2653,0.6349844,18
1381,2020.0385,19458.092,81704.14,2658,0.7599844,18
1382,1957.2634,19429.314,82439.375,2663,0.7349844,18
1383,1894.2384,18377.186,82439.375,2668,0.7099844,19
1384,1830.9634,18418.412,84075.85,2673,0.68498445,19
1385,2169.1384,18506.723,84075.85,2678,0.80998445,19
1386,2106.1133,18422.783,84816.586,2683,0.78498447,19
1387,2042.8384,18484.46,85638.45,2688,0.7599845,19
1388,1979.3134,18430.803,86461.57,2693,0.7349845,19
1389,1915.5383,19382.357,86461.57,2698,0.70998454,18
1390,2256.9631,19501.588,87207.805,2703,0.83498454,18
1391,2193.4382,19576.664,87207.805,2708,0.80998456,18
1392,2536.613,18662.943,87207.805,2713,0.93498456,19
1393,3288.738,18743.725,87877.91,2718,1.2099845,19
1394,3635.1628,18730.133,87877.91,2723,1.3349845,19
1395,3573.638,18845.494,87877.91,2728,1.3099846,19
1396,3511.8628,18865.156,87877.91,2733,1.2849846,19
1397,3449.838,18907.568,87877.91,2738,1.2599846,19
1398,3799.0127,18975.39,87877.91,2743,1.3849846,19
1399,3737.2378,20000.56,87877.91,2748,1.3599846,18
1400,3675.213,19936.62,87877.91,2753,1.3349847,18
1401,4026.6377,20027.932,87877.91,2758,1.4599847,18
1402,3964.8628,20182.729,87877.91,2763,1.4349847,18
1403,3902.8376,19817.229,87877.91,2768,1.4099847,18
1404,3840.5627,19716.004,87877.91,2773,1.3849847,18
1405,4194.738,19773.86,87877.91,2778,1.5099847,18
1406,4550.1626,19732.305,87877.91,2783,1.6349847,18
1407,4906.8374,18745.74,87877.91,2788,1.7599847,19
1408,5264.762,18856.744,87877.91,2793,1.8849847,19
1409,5204.2373,18846.44,87877.91,2798,1.8599848,19
1410,5143.4624,19068.932,87877.91,2803,1.8349848,19
1411,5082.4375,18692.744,87877.91,2808,1.8099848,19
1412,5021.162,18807.322,87877.91,2813,1.7849848,19
1413,5382.3374,18738.34,87877.91,2818,1.9099848,19
1414,5744.7607,18746.068,87877.91,2823,2.0349844,19
1415,5684.234,18792.416,87877.91,2828,2.0099838,19
1416,5623.459,18932.61,87877.91,2833,1.9849837,19
1417,5988.133,18892.908,88699.71,2838,2.1099834,19
1418,5927.6064,18933.938,89542.33,2843,2.0849829,19
1419,6294.03,18925.71,89542.33,2848,2.2099824,19
1420,6233.753,18833.156,90305.055,2853,2.1849818,19
1421,6173.2266,18683.68,90305.055,2858,2.1599813,19
1422,6112.4497,19589.004,91069.79,2863,2.1349807,18
1423,6051.423,19730.062,91917.16,2868,2.10998,18
1424,6421.0967,19766.648,91917.16,2873,2.2349796,18
1425,6792.02,19759.816,91917.16,2878,2.3599792,18
1426,6731.743,19765.123,92605.26,2883,2.3349786,18
1427,6671.2163,19377.9,92605.26,2888,2.309978,18
1428,5597.8906,19405.832,92605.26,2893,1.9349778,18
1429,5535.1157,19216.213,92605.26,2898,1.9099778,18
1430,5472.091,19114.807,92605.26,2903,1.8849778,18
1431,3720.038,20288.793,92605.26,4067,0.91468847,17
1432,4233.6113,20410.22,92741.2,4072,1.0396885,17
1433,4136.885,21921.082,92741.2,4077,1.0146885,16
1434,4039.9084,21984.46,92741.2,4082,0.9896885,16
1435,54648.816,23670.295,93433.055,4669,11.704608,15
1436,52954.582,23571.977,94289.67,4674,11.329607,15
1437,53596.1,25417.188,94289.67,4679,11.454606,14
1438,53536.273,25361.139,95066.91,4684,11.4296055,14
1439,53476.19,25010.453,95926.52,4689,11.404605,14
1440,54119.96,23541.98,96787.39,4694,11.529604,15
1441,54060.133,23553.258,96787.39,4699,11.504603,15
1442,4491.697,25389.096,96787.39,4122,1.0896887,14
1443,5013.02,25359.223,97490.49,4127,1.2146887,14
1444,5535.5938,25525.066,97490.49,4132,1.3396887,14
1445,5438.867,23968.062,97490.49,4137,1.3146887,15
1446,4727.988,22449.6,97490.49,2983,1.5849774,16
1447,5866.714,24169.098,97490.49,4147,1.4146887,15
1448,5769.988,25785.99,98035.83,4152,1.3896887,14
1449,5673.011,25845.473,98035.83,4157,1.3646888,14
1450,6200.0845,25945.598,98823.56,4162,1.4896888,14
1451,6103.358,25949.672,98823.56,4167,1.4646888,14
1452,6632.1816,25689.244,98823.56,4172,1.5896888,14
1453,6535.705,25452.828,99533.41,4177,1.5646888,14
1454,7066.279,23787.3,99533.41,4182,1.6896888,15
1455,6970.0522,23833.271,100325.39,4187,1.6646888,15
1456,7502.3755,24006.084,100325.39,4192,1.7896888,15
1457,7406.399,24068.342,101119.375,4197,1.7646888,15
1458,7310.173,24219.56,101119.375,4202,1.7396889,15
1459,7213.6963,24297.467,101119.375,4207,1.7146889,15
1460,7116.9697,24491.062,101835.98,4212,1.6896889,15
1461,4005.9116,26084.373,101835.98,3058,1.3099777,14
1462,3935.8867,26208.611,101835.98,3063,1.2849777,14
1463,3865.6116,26215.395,102554.87,3068,1.2599777,14
1464,4256.0366,26340.592,102554.87,3073,1.3849777,14
1465,4186.011,26481.453,102554.87,3078,1.3599777,14
1466,4115.7363,26136.426,102554.87,3083,1.3349777,14
1467,4508.411,26180.03,102554.87,3088,1.4599777,14
1468,4902.336,26150.668,102554.87,3093,1.5849777,14
1469,4832.811,26368.113,102554.87,3098,1.5599778,14
1470,4763.036,26533.053,102554.87,3103,1.5349778,14
1471,5159.211,26403.201,102554.87,3108,1.6599778,14
1472,5556.6357,26654.045,102554.87,3113,1.7849778,14
1473,3928.6108,24860.973,102554.87,3118,1.2599778,15
1474,3856.8357,25079.646,102554.87,3123,1.2349778,15
1475,3784.8108,25077.938,102554.87,3128,1.2099779,15
1476,10480.908,23511.537,102554.87,2856,3.6697857,16
1477,10427.73,23622.436,102554.87,2861,3.6447852,16
1478,10804.203,23573.734,102950.42,2866,3.7697847,16
1479,9746.426,23494.879,102950.42,2871,3.3947842,16
